title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
The-Dressmaker,3288,131.48,114.096380007,99.30527288772878,113.32562008987395,156.94644691083928,0.707103825137,183,The Dressmaker,http://www.movie-list.com/trailers/dressmaker,Drama,TBA 2015,http://imdb.com/title/tt2910904/
InAPPropriate-Comedy,2965,123.6235,153.125380364,149.34340259487993,151.04339290950603,173.89619027079036,0.588683333333,210,InAPPropriate Comedy,http://www.movie-list.com/trailers/inappropriatecomedy,Comedy,22-Mar-13,http://www.imdb.com/title/tt1754811/
Unexpected,3534,147.355541667,139.136649114,116.6550061592302,150.41878482054398,140.11088670021007,0.932460191083,157,Unexpected,http://www.movie-list.com/trailers/unexpected,"Comedy, Drama",24-Jul-15,http://imdb.com/title/tt4145304/
Epic,3499,145.75,131.763647716,96.85050657036388,149.39805125000314,132.6173264778627,0.553281710914,226,Epic,http://www.movie-list.com/trailers/epic,"Animation, Adventure, Family",24-May-13,http://imdb.com/title/tt0848537/
Pompeii,3361,140.14,70.9290943005,62.06762734465625,74.8410838865902,74.08214250636387,0.488499707602,285,Pompeii,http://www.movie-list.com/trailers/pompeii,"Action, Adventure, Drama",21-Feb-14,http://imdb.com/title/tt1921064/
Soaked-in-Bleach,5918,246.788208333,117.771496805,112.13759066343538,120.86670194077368,116.70892032413859,0.508337203024,463,Soaked in Bleach,http://www.movie-list.com/trailers/soakedinbleach,Drama,TBA 2014,http://imdb.com/title/tt3253624/
The-Single-Moms-Club,3617,150.817333333,136.413412885,123.9352398205739,140.7438957950341,146.95177956739167,0.501056111111,300,The Single Mom's Club,http://www.movie-list.com/trailers/singlemomsclub,"Comedy, Drama",14-Mar-14,http://imdb.com/title/tt2465140/
Reclaim,3617,150.817333333,118.501398293,110.67981113770472,120.64642292494581,128.06800427191214,0.247492424242,605,Reclaim,http://www.movie-list.com/trailers/reclaim,Thriller,19-Sep-14,http://imdb.com/title/tt3202890/
Top-Five,3672,153.111291667,151.770710064,142.50837675365662,152.17955379876264,174.0838436137198,0.605530701754,247,Top Five,http://www.movie-list.com/trailers/topfive,Comedy,5-Dec-14,http://imdb.com/title/tt2784678/
No-Place-on-Earth,3528,147.105291667,128.10292352,115.37578079296678,135.4588552837223,123.70837359285439,0.557331583969,262,No Place on Earth,http://www.movie-list.com/trailers/noplaceonearth,Documentary,5-Apr-13,http://www.imdb.com/title/tt2343266/
Palo-Alto,2548,106.231125,107.982819336,95.24092234394759,115.31121603664502,103.75108625842165,1.24678125,84,Palo Alto,http://www.movie-list.com/trailers/paloalto,Drama,9-May-14,http://imdb.com/title/tt2479800/
The-Lone-Ranger,2327,97.0135833333,160.392455769,144.21243351694343,169.1363462267812,157.93266802917466,0.625895833333,154,The Lone Ranger,http://www.movie-list.com/trailers/loneranger,"Action, Adventure",3-Jul-13,http://www.imdb.com/title/tt1210819/
Alex-of-Venice,3196,133.258125,102.073009256,86.25589394407396,105.0882596181694,128.10801895177886,0.602034313725,221,Alex of Venice,http://www.movie-list.com/trailers/alexofvenice,Drama,17-Apr-15,http://imdb.com/title/tt2977090/
Thor-The-Dark-World,2557,106.6065,106.62727582,89.22931843278386,116.20512319392257,103.0195195234851,0.330640509989,317,Thor: The Dark World,http://www.movie-list.com/trailers/thor2,"Action, Adventure, Fantasy ",8-Nov-13,http://imdb.com/title/tt1981115/
Mission-Impossible-Rogue-Nation,3864,161.119291667,86.3165085495,72.89305961814483,91.79213659529267,93.39288463356222,0.340336242492,444,Mission: Impossible - Rogue Nation,http://www.movie-list.com/trailers/missionimpossibleroguenation,"Action, Adventure, Thriller",31-Jul-15,http://imdb.com/title/tt2381249/
The-Last-Five-Years,3179,132.549083333,111.225257917,84.55512604142936,119.31687604883581,139.5853026532115,0.36462299339,353,The Last Five Years,http://www.movie-list.com/trailers/lastfiveyears,"Comedy, Drama, Musical",13-Feb-15,http://imdb.com/title/tt2474024/
Go-for-Sisters,3207,133.716916667,144.126153854,133.9850826649008,147.22721113942373,154.87403251391814,0.790398662551,162,Go for Sisters,http://www.movie-list.com/trailers/goforsisters,"Crime, Drama, Thriller",8-Nov-13,http://imdb.com/title/tt2247432/
Tumbledown,3262,136.010875,154.489872846,136.33848410886532,159.9628206931714,174.03617718357503,1.25858757716,108,Tumbledown,http://www.movie-list.com/trailers/tumbledown,"Comedy, Music, Romance",5-Feb-16,http://imdb.com/title/tt2338424/
Unfriended,3454,138.12,197.644065701,206.55430210446707,194.98977954806003,188.1226684840629,0.584137931034,232,Unfriended,http://www.movie-list.com/trailers/unfriended,"Horror, Thriller",17-Apr-15,http://imdb.com/title/tt3713166/
Child-44,3280,136.761625,58.9108506094,53.01033697185008,62.25123784137894,57.23319540031427,0.364081322609,373,Child 44,http://www.movie-list.com/trailers/child44,"Drama, Thriller",17-Apr-15,http://imdb.com/title/tt1014763/
Ride-Along,2498,104.145708333,86.3933827466,82.33810586466895,81.89493187931082,120.26489377590138,0.772928240741,126,Ride Along,http://www.movie-list.com/trailers/ridealong,"Action, Comedy",17-Jan-14,http://imdb.com/title/tt1408253/
Jackie-Ryan,2543,106.022583333,129.609319371,131.39201881113996,127.99447864289648,133.36391214506085,0.399813476562,256,Jackie & Ryan,http://www.movie-list.com/trailers/jackieandryan,Drama,3-Jul-15,http://imdb.com/title/tt3270108/
The-Family,3684,153.611791667,97.6299744316,65.19786465519549,108.34360252403849,127.58454389923305,0.39420395888,381,The Family,http://www.movie-list.com/trailers/family,"Comedy, Crime",13-Sep-13,http://imdb.com/title/tt2404311/
Ride-Along-2,3671,153.069583333,113.787727629,108.05187220695306,114.39142876712042,125.81802052500075,0.501742963576,302,Ride Along 2,http://www.movie-list.com/trailers/ridealong2,"Action, Comedy",15-Jan-16,http://imdb.com/title/tt2869728/
Criminal-Activities,3006,125.333541667,67.4445217741,67.57675032042388,64.80820612882557,80.73170268141334,0.529641193595,229,Criminal Activities,http://www.movie-list.com/trailers/criminalactivities,"Crime, Drama, Thriller",20-Nov-15,http://imdb.com/title/tt3687310/
Minions,4265,177.844333333,266.938076124,262.7915083562373,272.1135884101877,251.39489368414849,0.720677038627,233,Minions,http://www.movie-list.com/trailers/minions,"Animation, Comedy, Family",10-Jul-15,http://imdb.com/title/tt2293640/
Creative-Control,3574,149.023875,143.325387349,151.20058494501782,140.2440793881272,138.66892901911325,0.770945614035,190,Creative Control,http://www.movie-list.com/trailers/creativecontrol,Drama,11-Mar-16,http://imdb.com/title/tt3277624/
All-Cheerleaders-Die,2223,92.6759166667,143.154761995,126.46212457829009,149.5880628636347,153.92140401592692,0.489452927928,185,All Cheerleaders Die,http://www.movie-list.com/trailers/allcheerleadersdie,"Comedy, Horror, Thriller",13-Jun-14,http://imdb.com/title/tt2527186/
The-Face-of-Love,3397,141.6415,104.111838682,90.38852009461957,109.4942954744218,112.46981212060611,0.459197916667,308,The Face of Love,http://www.movie-list.com/trailers/faceoflove,"Drama, Romance",7-Mar-14,http://imdb.com/title/tt1839642/
Oculus,2167,90.34025,41.1191937914,28.158806562419485,46.60155271982265,46.90714967840544,1.04125339147,86,Oculus,http://www.movie-list.com/trailers/oculus,Horror,11-Apr-14,http://imdb.com/title/tt2388715/
At-the-Devils-Door,3634,151.526375,58.4820780655,51.733309571817216,60.91904542746052,63.67993130356798,0.411741939146,367,At the Devil's Door,http://www.movie-list.com/trailers/atthedevilsdoor,"Horror, Thriller",12-Sep-14,http://imdb.com/title/tt2597242/
Alien-Abduction,2802,116.825041667,126.238964796,121.52395111155428,129.04500724376183,124.26347856381122,0.236433041838,486,Alien Abduction,http://www.movie-list.com/trailers/alienabduction,,4-Apr-14,http://imdb.com/title/tt2510434/
Aftershock,2425,101.101,107.529890445,98.87049925186139,114.67292721756873,93.54815738294673,0.263490740741,378,Aftershock,http://www.movie-list.com/trailers/aftershock,"Horror, Thriller",10-May-13,http://www.imdb.com/title/tt1780762/
Point-Break,3672,153.111291667,104.836039047,98.62545845199297,113.07910609663082,78.7671424309109,0.475394012945,309,Point Break,http://www.movie-list.com/trailers/pointbreak,Action,25-Dec-15,http://imdb.com/title/tt2058673/
Seventh-Son,3152,131.422958333,115.727597697,109.47198757488889,121.2327694532596,103.88407843332082,0.312962529976,417,Seventh Son,http://www.movie-list.com/trailers/seventhson,"Action, Adventure, Family, Fantasy",6-Feb-15,http://imdb.com/title/tt1121096/
About-Last-Night,4598,191.733208333,94.2215046491,96.00710253554553,90.91349342368136,106.6557987853076,1.369225,140,About Last Night,http://www.movie-list.com/trailers/aboutlastnight,"Comedy, Drama, Romance",14-Feb-14,http://imdb.com/title/tt1826590/
The-Lazarus-Effect,3351,139.722916667,47.4638615504,45.59153534503376,48.65715622564876,46.2701836080436,0.292225694444,468,The Lazarus Effect,http://www.movie-list.com/trailers/lazaruseffect,Thriller,27-Feb-15,http://imdb.com/title/tt2918436/
An-Episode-in-the-Life-of-an-Iron-Picker,2939,122.416666667,140.976744878,129.58386165774616,143.48025738204103,158.0808556592636,1.85164141414,66,An Episode in the Life of an Iron Picker,http://www.movie-list.com/trailers/anepisodeinthelifeofanironpicker,Drama,TBA 2014,http://imdb.com/title/tt2507592/
Road-to-Paloma,2185,91.091,102.907372185,80.51263874715958,109.96056040434328,125.39732899840313,0.286477430556,312,Road to Paloma,http://www.movie-list.com/trailers/roadtopaloma,"Action, Drama, Thriller",11-Jul-14,http://imdb.com/title/tt2386285/
Dirty-Weekend,2774,115.657208333,127.133647011,128.30431607201865,124.55543583373063,137.45128159905104,1.28090925926,90,Dirty Weekend,http://www.movie-list.com/trailers/dirtyweekend,"Comedy, Drama",4-Sep-15,http://imdb.com/title/tt3194590/
Mood-Indigo,2768,115.291666667,117.555705713,112.26902110560168,118.62617845148178,126.0081452103193,0.496739130435,230,Mood Indigo,http://www.movie-list.com/trailers/moodindigo,"Comedy, Drama, Fantasy",18-Jul-14,http://imdb.com/title/tt2027140/
Life-Itself,3410,142.183708333,106.122378785,96.98911710463898,107.7671615217972,121.69305148377877,0.810436063218,174,Life Itself,http://www.movie-list.com/trailers/lifeitself,Documentary,4-Jul-14,http://imdb.com/title/tt2382298/
Maladies,2857,119.119,70.5814009921,64.20097647667531,72.03446677266017,79.89032568098835,0.668525,175,Maladies,http://www.movie-list.com/trailers/maladies,"Comedy, Drama",21-Mar-14,http://imdb.com/title/tt1592265/
Pixels,3370,140.515375,94.574769523,92.71698972246847,94.83358938786434,98.19600284479226,0.374926523297,372,Pixels,http://www.movie-list.com/trailers/pixels,,24-Jul-15,http://imdb.com/title/tt2120120/
Muppets-Most-Wanted,3733,155.6555,95.9547644749,85.7075979997863,98.95681420153949,107.44836400400727,0.532428448276,290,Muppets Most Wanted,http://www.movie-list.com/trailers/muppets2,"Adventure, Comedy, Crime, Family",21-Mar-14,http://imdb.com/title/tt2281587/
Spotlight,3560,148.439958333,122.600579466,106.29499634830027,131.34297429702525,120.4445539026088,0.27761129386,532,Spotlight,http://www.movie-list.com/trailers/spotlight,Thriller,6-Nov-15,http://imdb.com/title/tt1895587/
Red-Flag,3380,112.633333333,130.548798993,117.58062498380977,131.95199601195694,157.43972391831107,0.94802259887,118,Red Flag,http://www.movie-list.com/trailers/redflag,"Comedy, Romance",22-Feb-13,http://www.imdb.com/title/tt2147048/
Get-Hard,3472,144.769625,173.983121618,154.61012417735859,177.23967146810688,208.16200306728987,0.753139539931,192,Get Hard,http://www.movie-list.com/trailers/gethard,Comedy,27-Mar-15,http://imdb.com/title/tt2561572/
Adult-World,3121,130.13,102.559488827,102.25037125925085,103.84537494683912,96.83875231342968,1.171625,110,Adult World,http://www.movie-list.com/trailers/adultworld,Comedy,14-Feb-14,http://imdb.com/title/tt1067765/
Bad-Hair,2704,112.625,109.941712782,105.33931289833141,108.69091171563075,128.5458506998656,0.630649717514,177,Bad Hair,http://www.movie-list.com/trailers/badhair,Drama,TBA 2014,http://imdb.com/title/tt3074610/
The-Love-Punch,2834,118.159708333,141.708014903,136.73715725085742,145.6885557436655,134.36926648368132,0.558971491228,209,The Love Punch,http://www.movie-list.com/trailers/lovepunch,Comedy,23-May-14,http://imdb.com/title/tt2234261/
Phantom,2184,91.0492916667,52.0937327808,38.91706517086393,60.279956357349455,44.53585631103861,0.524298284314,170,Phantom,http://www.movie-list.com/trailers/phantom,Thriller,1-Mar-13,http://www.imdb.com/title/tt1922685/
X-Men-Days-of-Future-Past,3287,137.053583333,70.8197936618,65.15016827547731,72.51250392771043,77.03130314606551,0.430541932907,313,X-Men: Days of Future Past,http://www.movie-list.com/trailers/xmendaysoffuturepast,"Action, Adventure, Fantasy",23-May-14,http://imdb.com/title/tt1877832/
Rudderless,3456,144.102291667,182.408603628,181.39559137929746,182.4674471106059,184.92166588834544,0.579526315789,247,Rudderless,http://www.movie-list.com/trailers/rudderless,"Comedy, Drama, Music",17-Oct-14,http://imdb.com/title/tt1798243/
The-Hobbit-The-Battle-of-Five-Armies,2953,123.123,65.1027668806,59.19674388936739,67.72356493972558,67.15024133752432,0.65060287194,177,The Hobbit: The Battle of Five Armies,http://www.movie-list.com/trailers/hobbit3,"Action, Adventure, Fantasy",17-Dec-14,http://imdb.com/title/tt2310332/
RIPD,3672,152.958333333,147.910237031,135.84872382134122,155.0187712759686,143.06170826474573,0.35142417244,433,R.I.P.D.,http://www.movie-list.com/trailers/ripd,"Action, Comedy, Crime",19-Jul-13,http://imdb.com/title/tt0790736/
Everybody-Wants-Some,3606,150.358541667,166.440011534,139.79955228141728,169.14089766236202,222.52823183789235,0.766363888889,195,Everybody Wants Some,http://www.movie-list.com/trailers/everybodywantssome,Comedy,15-Apr-16,http://imdb.com/title/tt2937696/
Shadow-Dancer,2732,113.905458333,102.968594317,79.69176329226967,117.59297889708856,88.78638294767764,0.39375,286,Shadow Dancer,http://www.movie-list.com/trailers/shadowdancer,"Drama, Thriller",31-May-13,http://www.imdb.com/title/tt1770734/
Tusk,3624,151.109291667,54.4086678104,42.30406398760583,59.768771203871275,58.59398585785689,1.12332369403,134,Tusk,http://www.movie-list.com/trailers/tusk,"Horror, Thriller",19-Sep-14,http://imdb.com/title/tt3099498/
Transformers-Age-of-Extinction,797,33.1998333333,127.226802112,121.22421064868041,131.2267271411316,122.4806729579856,0.305861111111,108,Transformers: Age of Extinction,http://www.movie-list.com/trailers/transformers4,,27-Jun-14,http://imdb.com/title/tt2109248/
Reality,3196,133.258125,99.5772784628,61.359025962503736,118.58194860938723,102.01282253394598,0.413422413793,319,Reality,http://www.movie-list.com/trailers/reality,"Comedy, Drama",15-Mar-13,http://www.imdb.com/title/tt1846487/
Cold-Eyes,1919,79.9166666667,114.992541412,106.67504299782364,119.44007436965599,114.00041583137663,0.287639405204,269,Cold Eyes,http://www.movie-list.com/trailers/coldeyes,"Action, Crime",18-Oct-13,http://imdb.com/title/tt2969656/
Jackass-Presents-Bad-Grandpa,3627,151.234416667,160.624929436,155.01927753876387,159.58158733562766,180.83575100029935,0.5344625,280,Jackass Presents: Bad Grandpa,http://www.movie-list.com/trailers/badgrandpa,"Documentary, Comedy",25-Oct-13,http://imdb.com/title/tt3063516/
The-Fake,2427,101.184416667,197.002316094,184.48720914713542,204.36073936863795,192.09943219753458,1.90254166667,52,The Fake,http://www.movie-list.com/trailers/fake,"Animation, Thriller",TBA 2014,http://imdb.com/title/tt3091272/
The-Sacrament,3155,131.548083333,106.701248016,91.49863740933203,113.64450554100807,110.90333808945455,0.659997696817,199,The Sacrament,http://www.movie-list.com/trailers/sacrament,"Horror, Thriller",6-Jun-14,http://imdb.com/title/tt2383068/
Dear-Mr-Watterson,3240,135.093291667,227.341129512,212.43616500132387,231.17709026822538,246.8684895241355,0.598085526316,209,Dear Mr. Watterson,http://www.movie-list.com/trailers/dearmrwatterson,Documentary,15-Nov-13,http://imdb.com/title/tt2222206/
Dirty-Grandpa,2870,119.541666667,160.553411618,136.67032348829918,168.12904707122854,184.30615172197156,0.659482758621,174,Dirty Grandpa,http://www.movie-list.com/trailers/dirtygrandpa,Comedy,22-Jan-16,http://imdb.com/title/tt1860213/
One-Chance,3361,140.14,143.492782918,132.67080118950048,146.76487304550147,155.1447365287915,0.575609612725,241,One Chance,http://www.movie-list.com/trailers/onechance,"Biography, Comedy, Drama",10-Oct-14,http://imdb.com/title/tt1196956/
Altered,3158,131.673208333,90.40938775,87.19547057341703,89.98285611286364,101.11162330975496,0.216054783951,594,Altered,http://www.movie-list.com/trailers/altered,"Horror, Thriller",TBA 2015,http://imdb.com/title/tt2147189/
Somebody-Up-There-Likes-Me,2618,109.150708333,176.293944508,160.817582865651,180.77355236566692,193.9604714970742,0.472939427313,227,Somebody Up There Likes Me,http://www.movie-list.com/trailers/somebodyuptherelikesme,Comedy,11-Mar-12,http://www.imdb.com/title/tt2014346/
Low-Down,3564,148.458333333,89.3497648138,63.31383364561095,98.74731643960791,109.30337883378711,1.0905511811,127,Low Down,http://www.movie-list.com/trailers/lowdown,"Biography, Drama, Family",24-Oct-14,http://imdb.com/title/tt1864405/
Concussion,2981,124.290833333,90.0170413614,88.53069613618727,90.23138698661424,92.8894046063835,0.494,231,Concussion,http://www.movie-list.com/trailers/concussion,"Drama, Sport",25-Dec-15,http://imdb.com/title/tt3322364/
In-the-Heart-of-the-Sea,3297,137.470666667,101.333259634,85.93531179795731,111.3493766058059,90.22027078779917,0.517959302326,258,In the Heart of the Sea,http://www.movie-list.com/trailers/intheheartofthesea,"Action, Adventure, Drama",11-Dec-15,http://imdb.com/title/tt1390411/
1,3601,150.15,70.215603466,51.960440079949024,74.00454453272084,98.63123057393447,0.29877124834,502,1,http://www.movie-list.com/trailers/plusone,"Supernatural, Thriller",20-Sep-13,http://imdb.com/title/tt2395385/
