title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Getaway,3350,139.6812083,46.69994794,46.63689454,46.37190002,48.59539338,0.199561115,0.376908532,4.963291667,0.041708333,692,40.08268795,40.40811125,43.38807955,0.020113795,0.019244891,0.156348022,0,8.769230769,10.93444695,43,1,26,0.007761194,Getaway,http://www.movie-list.com/trailers/getaway,Action/ Crime,30-Aug-13,http://imdb.com/title/tt2167202/,0.129357241,0.06874726,0,0.285666894,0.101449275,0.115942029,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get-Hard,3472,144.769625,86.99156055,77.30506184,88.61983549,104.0810012,0.75313954,0.67977846,4.671333333,0.041708333,192,39.21385648,39.03509842,41.49595115,0.04224062,0.046956272,0.239100477,0,5.125,7.507288126,24,1,8,0.002304147,Get Hard,http://www.movie-list.com/trailers/gethard,Comedy,27-Mar-15,http://imdb.com/title/tt2561572/,0.06901894,0.020492589,0,0.149910088,0.111888112,0.125874126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get-on-Up,4102,171.045875,49.28212592,43.74138419,50.76831413,56.20022625,0.437824162,0.562348427,3.086416667,0.041708333,368,31.85523476,32.29679987,33.967025,0.025723139,0.021584287,0.120433034,0,6.043478261,4.694846952,17,1,23,0.005607021,Get on Up,http://www.movie-list.com/trailers/getonup,Biography/ Drama/ Music,1-Aug-14,http://imdb.com/title/tt2473602/,0.118872387,0.052136597,0,0.252684186,0.176470588,0.152941176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Get-Santa,3186,132.7083333,92.29698275,87.79353776,94.36015838,93.56211705,0.354835116,0.600768394,5.791666667,0.041666667,374,49.54927664,47.33619829,48.31207197,0.031660566,0.036724508,0.255574428,0,3.153846154,4.880828332,19,1,13,0.004080352,Get Santa,http://www.movie-list.com/trailers/getsanta,Comedy/ Family,12-Dec-14,http://imdb.com/title/tt1935940/,0.094394983,0.036822855,0.01189919,0.203810551,0.099236641,0.106870229,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Girlhood,2348,97.79166667,55.36465664,56.0595944,55.85971605,51.04202246,0.693212366,1.41031084,12.45833333,0.041666667,124,32.74653661,33.39435385,35.58816957,0.015725187,0.013695839,0.106189683,0,10.4,16.81190055,60,1,10,0.004258944,Girlhood,http://www.movie-list.com/trailers/girlhood,Drama,30-Jan-15,http://imdb.com/title/tt3655522/,0.125508215,0.051817651,0.002259367,0.335094912,0.072916667,0.041666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl-Most-Likely,3603,150.2334167,68.77007478,58.01725391,73.26917684,73.85711214,0.490790847,0.696000896,5.046708333,0.041708333,305,39.07858549,37.25052224,30.97517007,0.019492054,0.017259141,0.089332682,0,12,0,12,12,1,0.000277546,Girl Most Likely,http://www.movie-list.com/trailers/girlmostlikely,Comedy,19-Jul-13,http://imdb.com/title/tt1698648/,0.128544416,0.059190827,0,0.266955552,0.093959732,0.046979866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God-Help-the-Girl,1637,68.16666667,71.55726306,55.95326876,79.68494845,70.68216044,0.472619048,0.614328971,3.75,0.041666667,140,21.44624483,26.4040417,27.71574481,0.023667369,0.022821853,0.137089844,0,1,0,1,1,2,0.001221747,God Help the Girl,http://www.movie-list.com/trailers/godhelpthegirl,Drama/ Musical/ Romance,5-Sep-14,http://imdb.com/title/tt2141751/,0.177940215,0.058884778,0.006593365,0.270908652,0.059701493,0.029850746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gods-of-Egypt,3206,133.6752083,70.90823022,58.7873651,73.86266978,87.53771606,0.301888889,0.501515669,4.170833333,0.041708333,441,38.63039241,44.61359269,46.93998529,0.044243515,0.042396058,0.204654469,0,6.260869565,4.435208846,20,1,23,0.007174049,Gods of Egypt,http://www.movie-list.com/trailers/godsofegypt,Adventure/ Fantasy,26-Feb-16,http://imdb.com/title/tt2404233/,0.156140635,0.078705183,0.011450538,0.384449795,0.212121212,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Gods-Pocket,3427,142.89275,51.6824616,40.41316628,57.0968464,53.39576639,0.655903646,0.855477409,5.046708333,0.041708333,208,30.24201477,35.31303452,33.45212353,0.01965331,0.017795201,0.083438649,0,18.07142857,36.78210801,148,1,14,0.004085206,God's Pocket,http://www.movie-list.com/trailers/godspocket,Comedy/ Drama,9-May-14,http://imdb.com/title/tt2920808/,0.09436866,0.048165433,0,0.198095888,0.063829787,0.070921986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Godzilla,3198,133.3415417,28.14940739,26.19209569,28.48202551,31.59334223,0.463820331,1.588229128,19.394375,0.041708333,282,18.09168343,19.72393045,20.1035548,0.009047276,0.012731495,0.075453983,0,26.875,16.87036974,58,2,8,0.002501563,Godzilla,http://www.movie-list.com/trailers/godzilla,,19-May-98,,0.085244928,0.035301446,0,0.183994059,0.090909091,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go-for-Sisters,3207,133.7169167,72.06307693,66.99254133,73.61360557,77.43701626,0.790398663,0.957384603,6.131125,0.041708333,162,55.96001053,56.56117064,55.61887646,0.021772783,0.026952388,0.152618273,0.001140408,0,0,0,0,0,0,Go for Sisters,http://www.movie-list.com/trailers/goforsisters,Crime/ Drama/ Thriller,8-Nov-13,http://imdb.com/title/tt2247432/,0.082137426,0.044683828,0.001099666,0.263441069,0.083333333,0.083333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going-Clear-Scientology-and-the-Prison-of-Belief,1799,59.99326667,82.98010174,80.83620313,83.30756587,86.98788999,0.410912785,0.929567792,4.5045,0.033366667,146,66.26378638,66.045583,68.22773498,0.014917888,0.022038081,0.089955512,0,0,0,0,0,0,0,Going Clear: Scientology and the Prison of Belief,http://www.movie-list.com/trailers/goingclear,Documentary,16-May-15,http://imdb.com/title/tt4257858/,0.048899703,0.012816911,0.021580249,0.086879494,0.118644068,0.101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gone-Girl,2931,97.76433333,34.58118182,29.92027363,36.89757114,34.9047173,0.618618,0.799154352,4.471133333,0.033366667,150,34.03653128,36.08163894,35.10504955,0.011210906,0.01360316,0.112903646,0,23,26.16613588,60,4,3,0.001023541,Gone Girl,http://www.movie-list.com/trailers/gonegirl,Drama/ Thriller,3-Oct-14,http://imdb.com/title/tt2267998/,0.084956985,0.043027495,0,0.170822412,0.03125,0.010416667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye-World,2474,103.1447083,53.95760704,52.39376058,55.16939589,51.86558439,0.352861159,0.611499214,3.670333333,0.041708333,289,25.26118531,23.46084406,20.03856075,0.024167643,0.02973258,0.146071648,0,1.03030303,0.171419826,2,1,33,0.013338723,Goodbye World,http://www.movie-list.com/trailers/goodbyeworld,Comedy/ Drama,4-Apr-14,http://imdb.com/title/tt2352802/,0.1034921,0.040411632,0.02519241,0.229099334,0.166666667,0.117647059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good-Kill,4052,135.1683667,35.95001592,30.01501129,38.44705011,38.68518092,0.379158122,0.603647288,4.004,0.033366667,355,25.45937079,28.0214215,27.37691683,0.012674115,0.01687085,0.103738064,0,6.75,9.270248109,30,1,8,0.001974334,Good Kill,http://www.movie-list.com/trailers/goodkill,Thriller,15-May-15,http://imdb.com/title/tt3297330/,0.106621761,0.037111697,0,0.247230253,0.089552239,0.126865672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodnight-Mommy,3439,143.39325,41.29769672,38.05657904,43.76801494,37.111934,0.929817778,1.196232487,5.672333333,0.041708333,150,20.05033913,23.26093108,22.17391491,0.021652896,0.029570906,0.185188204,0,11.25,12.49749975,38,1,8,0.002326258,Goodnight Mommy,http://www.movie-list.com/trailers/goodnightmommy,Drama/ Fantasy/ Horror,11-Sep-15,http://imdb.com/title/tt3086442/,0.101576865,0.089804884,0,0.369077757,0.056338028,0.035211268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Good-People,3115,129.87975,45.95350043,40.77060144,49.494091,41.35207234,0.368939293,0.522687753,4.129125,0.041708333,337,30.74009261,32.76764116,28.0878332,0.012648622,0.019578627,0.157789714,0,2.238095238,4.888321963,24,1,21,0.006741573,Good People,http://www.movie-list.com/trailers/goodpeople,Action/ Crime/ Drama/ Thriller,26-Sep-14,http://imdb.com/title/tt1361318/,0.109468713,0.050660167,0,0.292843872,0.1484375,0.125,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goosebumps,3990,166.3745417,30.80581208,25.80561637,31.87447343,38.44032848,0.420373304,0.668369118,5.171833333,0.041708333,393,21.13218033,24.26242992,27.52533995,0.017722648,0.02653329,0.177859442,0,8.222222222,11.41906571,30,1,9,0.002255639,Goosebumps,http://www.movie-list.com/trailers/goosebumps,Action/ Adventure/ Comedy,16-Oct-15,http://imdb.com/title/tt1051904/,0.072132897,0.045859055,0,0.173007224,0.078787879,0.054545455,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Grace-of-Monaco,1709,68.32,44.64124391,36.14671745,47.23726718,53.58521256,0.54699187,1.518762834,10.76,0.04,123,32.31137221,40.60300945,46.13594379,0.021347438,0.027208481,0.113613641,0,25,0,25,25,1,0.000585138,Grace of Monaco,http://www.movie-list.com/trailers/graceofmonaco,Biography/ Drama,TBA 2014,http://imdb.com/title/tt2095649/,0.087189624,0.044770322,0,0.17530232,0.089552239,0.074626866,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand-Piano,3136,130.755625,35.42808777,28.21471302,39.17677018,35.06970137,0.563425181,0.868484338,5.088416667,0.041708333,230,26.89799859,34.73310799,26.91850147,0.018303201,0.019286407,0.096616498,0,6.923076923,8.297001668,24,1,13,0.004145408,Grand Piano,http://www.movie-list.com/trailers/grandpiano,Thriller,7-Mar-14,http://imdb.com/title/tt2039345/,0.082953913,0.060539795,0,0.243702687,0.085271318,0.069767442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravity,2205,91.83333333,62.6399762,58.77398483,66.92465783,50.76892972,0.523668639,1.029197896,6.708333333,0.041666667,169,30.16235706,33.19909891,29.02661746,0.034286228,0.032788177,0.148255281,0,31,20.39607805,68,10,5,0.002267574,Gravity,http://www.movie-list.com/trailers/gravity,,4-Oct-13,http://imdb.com/title/tt1454468/,0.201979158,0.186845027,0,0.675860111,0.044444444,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grown-Ups-2,3308,137.9294583,81.96422786,75.26240392,84.55937123,86.24512649,0.551756024,0.651954959,5.130125,0.041708333,249,35.53843722,29.66302434,32.02461914,0.03087256,0.023892612,0.14171441,0,0,0,0,0,0,0,Grown Ups 2,http://www.movie-list.com/trailers/grownups2,Comedy ,12-Jul-13,http://imdb.com/title/tt2191701/,0.093513892,0.040521121,0,0.191989,0.102941176,0.080882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grudge-Match,3635,151.5680833,52.93559165,51.93879778,53.18051218,54.33442405,0.552058272,0.836022568,9.5095,0.041708333,271,31.84826771,30.36302356,30.33286014,0.026784079,0.02470987,0.184767795,0,13.5,17.82086792,48,1,6,0.001650619,Grudge Match,http://www.movie-list.com/trailers/grudgematch,Comedy/ Sport ,25-Dec-13,http://imdb.com/title/tt1661382/,0.055334615,0.019939227,0,0.111314055,0.06,0.06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guardians-of-the-Galaxy,3614,150.6922083,49.03965079,51.23472752,49.78755449,39.4762829,0.749915833,1.630907621,12.09541667,0.041708333,200,32.80778502,29.73889442,27.57126471,0.035935567,0.032906865,0.191735428,0,14.5,12.27395617,50,5,10,0.002767017,Guardians of the Galaxy,http://www.movie-list.com/trailers/guardiansofthegalaxy,,1-Aug-14,http://imdb.com/title/tt2015381/,0.087371024,0.045208819,0,0.263373872,0.067114094,0.040268456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail-Caesar,3649,152.152,51.76619478,43.25275013,53.59763225,64.7029617,0.618985714,0.708720103,5.005,0.041708333,245,29.11453032,33.55488934,41.16709731,0.027904029,0.024477077,0.125376519,0,3.692307692,6.231244046,24,1,13,0.00356262,Hail/ Caesar!,http://www.movie-list.com/trailers/hailcaesar,Comedy/ Drama/ Musical,5-Feb-16,http://imdb.com/title/tt0475290/,0.132491503,0.093275043,0,0.436575726,0.112582781,0.105960265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Half-of-a-Yellow-Sun,3244,135.260125,49.2135354,33.54061823,54.68168885,62.19380049,0.408589539,0.592212781,5.046708333,0.041708333,329,27.810912,34.32003781,38.01939491,0.021495052,0.015933157,0.067529297,0,3.444444444,5.579946458,19,1,9,0.002774353,Half of a Yellow Sun,http://www.movie-list.com/trailers/halfofayellowsun,Drama/ Romance,16-May-14,http://imdb.com/title/tt2215077/,0.038454682,0.020203882,0,0.108914578,0.074626866,0.044776119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy-Christmas,3474,144.8530417,67.88381907,64.00144451,66.43466972,85.58452793,1.105111641,1.160159784,7.465791667,0.041708333,131,29.84655331,27.86553446,34.80693409,0.027089183,0.023135239,0.205495877,0,13.66666667,14.89593531,39,1,6,0.001727116,Happy Christmas,http://www.movie-list.com/trailers/happychristmas,Comedy/ Drama,25-Jul-14,http://imdb.com/title/tt2955096/,0.095125076,0.03840205,0,0.214343156,0.111888112,0.076923077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hateship-Loveship,3392,141.4329583,62.92936798,51.94356003,67.58907323,67.79519206,1.025589241,0.720271707,5.046708333,0.041708333,134,32.44498223,30.87860773,27.4856134,0.023013762,0.028060916,0.164337647,0.001798787,6,0,6,6,1,0.000294811,Hateship Loveship,http://www.movie-list.com/trailers/hateshiploveship,Drama/ Romance,11-Apr-14,http://imdb.com/title/tt2463512/,0.067705806,0.03427135,0,0.144125239,0.071428571,0.042857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heat,3530,147.0416667,44.51657075,42.41596009,43.84469202,53.52286019,0.28731593,0.513865948,3.291666667,0.041666667,498,25.44224735,26.63740181,31.79494471,0.006180402,0.00623589,0.029820964,0,0,0,0,0,0,0,Heat,http://www.movie-list.com/trailers/heat,Action/ Crime/ Drama,15-Dec-95,http://imdb.com/title/tt0113277/,0.076304656,0.048098724,0,0.267945284,0.034246575,0.04109589,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heaven-Knows-What,2644,110.235125,46.10393543,47.78942488,42.54952192,60.02725404,0.254138889,0.676417293,9.426083333,0.041708333,429,39.23699898,38.38195349,42.07395135,0.007672843,0.01272216,0.131876085,0,3.980769231,9.301551534,56,1,52,0.019667171,Heaven Knows What,http://www.movie-list.com/trailers/heavenknowswhat,Drama,29-May-15,http://imdb.com/title/tt3687186/,0.082137677,0.047042882,0,0.204997458,0.036697248,0.055045872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hector-and-the-Search-for-Happiness,2806,116.991875,88.46304301,88.38022228,90.31090405,79.24292892,0.459469851,0.603310008,4.963291667,0.041708333,246,49.52298407,44.45499696,33.79664095,0.037258746,0.029137909,0.175451686,0,2,0.632455532,3,1,5,0.001781896,Hector and the Search for Happiness,http://www.movie-list.com/trailers/hectorandthesearchforhappiness,Comedy/ Drama,19-Sep-14,http://imdb.com/title/tt1626146/,0.083264969,0.042842335,0,0.226172027,0.094827586,0.086206897,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellion,2799,116.6999167,47.96823752,39.24370799,50.35863,58.57699473,0.547968056,0.886735979,5.25525,0.041708333,210,32.41705464,36.82399736,43.65849096,0.009045077,0.01436222,0.100285788,0,9,10.16702617,38,1,19,0.006788139,Hellion,http://www.movie-list.com/trailers/hellion,Drama/ Thriller,13-Jun-14,http://imdb.com/title/tt3186318/,0.088545711,0.041259132,0,0.222430927,0.069565217,0.086956522,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello-My-Name-Is-Doris,3609,150.4836667,81.81037027,76.05749223,82.36151161,94.12788181,0.739860632,0.743404045,5.005,0.041708333,203,50.35627972,46.39597535,37.41996152,0.021499217,0.01760485,0.105519748,0,8.75,9.20258116,24,1,4,0.00110834,Hello/ My Name Is Doris,http://www.movie-list.com/trailers/hellomynameisdoris,Drama,11-Mar-16,http://imdb.com/title/tt3766394/,0.068813111,0.024282221,0,0.126605718,0.087248322,0.067114094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Her,3640,151.776625,59.69278874,46.61429729,64.75502935,67.96993907,0.525085965,0.971908796,6.715041667,0.041708333,285,46.2643188,55.71769637,57.40146818,0.008294025,0.012864717,0.075651799,0,14.6,16.1133485,49,1,10,0.002747253,Her,http://www.movie-list.com/trailers/her,,18-Dec-13,http://imdb.com/title/tt1798709/,0.044586624,0.019248435,0,0.091697504,0.106666667,0.093333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hercules,2226,92.80104167,45.93654648,37.66455986,49.84234151,47.55399188,0.528143895,0.917387346,5.005,0.041708333,172,27.2963752,28.86436966,30.17538497,0.025728954,0.020382384,0.103613284,0.002457432,0,0,0,0,0,0,Hercules,http://www.movie-list.com/trailers/hercules,Action/ Adventure/ Fantasy,25-Jul-14,http://imdb.com/title/tt1267297/,0.093024368,0.042979348,0,0.214778115,0.087912088,0.065934066,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hitman-Agent-47,3593,149.8163333,56.65678029,52.24547531,60.46172555,48.68048084,0.266411979,0.716392146,12.26225,0.041708333,560,40.35934684,43.99171446,41.61292426,0.018027497,0.022007264,0.138747989,0,8,6.643292356,26,3,15,0.004174784,Hitman: Agent 47,http://www.movie-list.com/trailers/hitmanagent47,Action/ Crime/ Thriller,21-Aug-15,http://imdb.com/title/tt2679042/,0.125166096,0.071588714,0,0.307020079,0.060810811,0.060810811,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hits,2902,120.995875,74.10167962,65.95405485,73.03254904,101.0342662,0.678644068,0.790172942,4.75475,0.041708333,177,37.47916079,41.53342691,36.9140933,0.034114515,0.026210258,0.12214784,0,6.142857143,6.770283206,22,1,7,0.00241213,Hits,http://www.movie-list.com/trailers/hits,Comedy/ Drama,TBA 2015,http://imdb.com/title/tt3145220/,0.079219192,0.030789697,0.015550601,0.151825309,0.166666667,0.158333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home-2015,3615,150.5833333,76.76192577,77.06324652,75.46009592,82.74250066,0.355898654,0.680352771,5.791666667,0.041666667,421,41.27979556,35.02101842,44.44360047,0.023697773,0.016009391,0.114777561,0,14.66666667,9.877021593,24,1,3,0.000829876,Home (2015),http://www.movie-list.com/trailers/home15,Animaton/ Comedy,27-Mar-15,http://imdb.com/title/tt3667868/,0.080132193,0.036107396,0,0.170887301,0.11409396,0.093959732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Homefront,3611,150.5670833,40.64929366,37.55997862,42.55526462,38.97083963,0.26080719,0.470263375,5.046708333,0.041708333,561,27.28485227,30.6049894,32.09478927,0.021346865,0.028108544,0.198424479,0.001035156,10,0,10,10,1,0.000276932,Homefront,http://www.movie-list.com/trailers/homefront,Action/ Thriller,27-Nov-13,http://imdb.com/title/tt2312718/,0.128304439,0.070977113,0,0.325611279,0.154362416,0.127516779,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home-Sweet-Hell,2859,119.2024167,56.49852563,47.46770389,58.37864805,70.54528531,0.430375,0.790051543,6.006,0.041708333,273,20.23619828,23.36478184,26.58570141,0.033670925,0.050158638,0.332229187,0,3.041666667,2.440614108,12,1,24,0.008394544,Home Sweet Hell,http://www.movie-list.com/trailers/homesweethell,Comedy/ Drama,TBA 2015,http://imdb.com/title/tt2802136/,0.077436337,0.035924552,0,0.188136527,0.101694915,0.093220339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeymoon,3451,143.89375,58.00331377,52.00190315,60.63390328,60.24424296,0.425783231,0.749803417,6.297958333,0.041708333,326,55.50217341,59.28277076,61.27348531,0.02116434,0.06137529,0.325064364,0,8.741935484,21.73738825,122,1,31,0.008982904,Honeymoon,http://www.movie-list.com/trailers/honeymoon,Drama/ Thriller/ Horror,12-Sep-14,http://imdb.com/title/tt3177316/,0.117691831,0.071001173,0,0.312134607,0.091549296,0.070422535,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horns,3073,128.128,50.48012375,46.29860861,50.73928857,60.15357239,0.399584253,0.678890533,5.25525,0.041708333,317,24.53099864,26.48065184,27.26596592,0.019525096,0.01793848,0.105148417,0,4.34375,6.85843174,36,1,32,0.010413277,Horns,http://www.movie-list.com/trailers/horns,Fantasy/ Thriller/ Drama/ Horror,31-Oct-14,http://imdb.com/title/tt1528071/,0.08499409,0.046448845,0,0.17806079,0.094488189,0.078740157,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Horrible-Bosses-2,2403,100.1834167,30.06622272,26.46222535,30.70957262,36.22933711,0.61761479,1.502533263,14.97329167,0.041708333,151,12.62574294,13.88682038,16.75514381,0.025967821,0.020390349,0.115964456,0,15.57142857,17.5406234,48,1,7,0.002913025,Horrible Bosses 2,http://www.movie-list.com/trailers/horriblebosses2,Comedy,26-Nov-14,http://imdb.com/title/tt2170439/,0.07661509,0.042631971,0,0.163125699,0.070707071,0.050505051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot-Pursuit,3672,153.1112917,78.90455064,69.40769011,80.74450515,94.39971531,0.566761164,0.751144097,5.005,0.041708333,265,25.68281976,29.41177117,33.55099002,0.033324459,0.021917832,0.139992442,0,21.6,20.36271102,57,1,5,0.001361656,Hot Pursuit,http://www.movie-list.com/trailers/hotpursuit,Action/ Comedy,8-May-15,http://imdb.com/title/tt2967224/,0.058595681,0.022550243,0,0.111058012,0.092105263,0.052631579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot-Tub-Time-Machine-2,4945,206.206,71.63402963,74.8495314,68.6340678,78.71321841,0.323041601,0.655816936,7.924583333,0.041708333,632,40.36574247,35.55521511,33.77186342,0.031911222,0.025724134,0.160193142,0,16.125,13.36448185,40,1,8,0.001617796,Hot Tub Time Machine 2,http://www.movie-list.com/trailers/hottubtimemachine2,Comedy,20-Feb-15,http://imdb.com/title/tt2637294/,0.090233313,0.030268124,0,0.173220072,0.092682927,0.087804878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hours,2618,109.1507083,37.04226304,34.04064989,37.86755025,40.69527008,0.306727573,0.534250605,4.212541667,0.041708333,353,24.39623603,26.29147545,27.8511611,0.010267015,0.013931007,0.152811632,0,7.793103448,17.02205326,87,1,29,0.011077158,Hours,http://www.movie-list.com/trailers/hours,Thriller,13-Dec-13,http://imdb.com/title/tt2094018/,0.110564881,0.052318741,0.006670637,0.221460335,0.083333333,0.092592593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housebound,2436,97.4,27.34746543,27.58951625,26.83561286,29.37240594,0.296125,0.609561305,5.96,0.04,320,28.03874573,26.95928842,26.42715823,0.009676735,0.012124567,0.084341476,0,6.608695652,15.36862736,84,1,46,0.018883415,Housebound,http://www.movie-list.com/trailers/housebound,Comedy/ Horror/ Thriller,17-Oct-14,http://imdb.com/title/tt3504048/,0.230647721,0.118079803,0,0.534314807,0.114583333,0.09375,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
