title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
The-Remaining,3436,143.268125,45.76414675,41.8339319,47.21851023,48.62034204,0.18488539,0.411686707,4.629625,0.041708333,774,34.463297,33.91988966,39.39188716,0.015978208,0.025784958,0.245110677,0,4.038461538,5.741085191,28,1,52,0.015133877,0.102921064,0.037626786,0,0.176544862,0.11971831,0.091549296,0.008873,0.033279,0.077691,0.072042,0.087506,0.10217,0.13845,0.12613,0.13392,0.1576,0.062329,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Revenant,3479,145.0615833,67.19724892,71.5194221,66.8058985,57.93887048,0.783728682,1.682352404,14.389375,0.041708333,172,29.52554346,27.54398687,24.56006611,0.035683977,0.03155648,0.150051298,0,22.57142857,20.49987556,67,4,7,0.002012072,0.10626698,0.077825473,0,0.398997063,0.013888889,0.034722222,0.0083006,0.044134,0.10905,0.11694,0.11291,0.12535,0.14584,0.14399,0.090319,0.076998,0.02617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
There-Will-Be-Blood,3165,131.9651667,46.44322915,45.88340221,45.91037909,50.69550616,0.830030303,1.043781925,7.75775,0.041708333,121,38.66970014,37.78382469,37.17742985,0.022120748,0.027893088,0.160291735,0,19.625,24.61674989,73,3,8,0.002527646,0.014641125,0.007720662,0,0.053230613,0.099236641,0.083969466,0.0045622,0.014382,0.033604,0.054557,0.10126,0.14743,0.13163,0.14583,0.19094,0.14373,0.03208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rewrite,3440,143.4349583,59.2338919,57.98352433,59.98791709,58.68165919,0.782658015,0.724439001,3.378375,0.041708333,183,39.31197797,38.63316615,37.01298797,0.01880489,0.017569025,0.10203776,0,8,5.019960159,18,5,5,0.001453488,0.119259246,0.026287506,0.023396165,0.223458856,0.126760563,0.084507042,0.0045385,0.013233,0.033883,0.052085,0.11099,0.15578,0.13344,0.18045,0.16934,0.12123,0.025042,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Ridiculous-6,3192,133.0912917,65.94113041,53.25586435,69.41837567,81.35408803,0.396294953,0.524470997,3.086416667,0.041708333,317,39.3631079,49.47143602,53.18642248,0.027976942,0.026198311,0.14538303,0,1,0,1,1,1,0.000313283,0.033532279,0.015459822,0,0.094838345,0.083333333,0.090909091,0.0051391,0.024716,0.049214,0.053507,0.079575,0.13368,0.16355,0.17327,0.13613,0.13578,0.045437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Riot-Club,3225,134.4676667,43.40941579,39.26137466,46.1156068,40.38885712,0.654594828,0.791842061,5.839166667,0.041708333,203,21.57979,25.31499561,22.71657402,0.021664826,0.022463352,0.109338769,0,3.818181818,2.081004208,7,2,11,0.003410853,0.124504513,0.06131618,0,0.316858531,0.052631579,0.052631579,0.0028697,0.029595,0.06757,0.07179,0.088644,0.12321,0.14282,0.15761,0.12603,0.14384,0.046022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Rover,1788,74.53279167,49.60680247,43.09000803,53.85685746,44.85283987,0.759779639,1.485387453,8.925583333,0.041708333,97,27.6939817,31.83130054,31.22298611,0.018486525,0.018299301,0.085981646,0,30,24.03331022,74,6,5,0.002796421,0.072305263,0.047985999,0,0.18495013,0.02739726,0.04109589,0.0037447,0.025113,0.061399,0.072033,0.06971,0.10642,0.1905,0.15405,0.11338,0.1353,0.068346,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Runner,3031,126.37625,80.02062255,76.68738678,83.77525752,69.49724979,0.320116751,0.53563957,5.005,0.041708333,394,42.0830725,40.06856631,37.77880949,0.025286597,0.032744649,0.171003274,0,5.642857143,8.582433412,36,1,14,0.004618938,0.132629548,0.057158781,0,0.313565225,0.104,0.104,0.0056256,0.03247,0.079686,0.081338,0.097126,0.12424,0.11123,0.11098,0.14489,0.17209,0.040333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Sacrament,3155,131.5480833,53.33861908,45.73730248,56.81025736,55.43963416,0.659997697,1.214056921,12.137125,0.041708333,199,38.46278079,50.28899359,45.56948047,0.017785067,0.025443544,0.293097873,0,4.222222222,7.927137325,36,1,18,0.00570523,0.08744953,0.040683436,0,0.224800378,0.092307692,0.046153846,0.0077575,0.025914,0.05239,0.054914,0.089721,0.139,0.18282,0.17219,0.14606,0.097319,0.031908,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Salvation,3599,149.9166667,46.042221,37.40286838,47.76065714,59.8859465,0.392070979,0.715722796,6.208333333,0.041666667,371,20.75244624,24.33535462,30.29779651,0.029687504,0.024268035,0.107589005,0,16.85714286,36.81392815,107,1,7,0.001944985,0.209105427,0.077573613,0.067058234,0.402391947,0.074324324,0.074324324,0.052357,0.064949,0.057965,0.063816,0.087407,0.12012,0.12222,0.13403,0.13122,0.12483,0.041098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Sapphires,3277,136.6365,60.49794542,52.06535357,63.29485718,68.25903574,0.473760163,0.647950831,5.046708333,0.041708333,287,22.65575414,29.09632037,31.55334478,0.04008397,0.029204204,0.18437488,0,15,0,15,15,1,0.000305157,0.116611149,0.061436495,0,0.396886761,0.081481481,0.051851852,0.0039237,0.021572,0.045048,0.046711,0.068672,0.12833,0.18504,0.16904,0.15232,0.16463,0.014715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The-Scribbler,2586,107.8160417,31.86211603,31.53631185,33.55989551,24.00222585,0.378988718,0.705556316,5.046708333,0.041708333,277,27.55321658,26.06759112,17.78331663,0.02070631,0.019258889,0.097479723,0.005463811,0,0,0,0,0,0,0.094365566,0.044967499,0,0.176874783,0.047169811,0.056603774,0.0095918,0.018491,0.056471,0.076732,0.085493,0.10102,0.11359,0.1631,0.16348,0.15147,0.060562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Search-for-General-Tso,3808,158.783625,74.1320331,61.94804863,76.26928418,95.13764524,0.541638936,0.795453043,4.713041667,0.041708333,293,36.02374015,38.99496588,42.51042062,0.022945246,0.024139478,0.140942925,0,1.4,0.8,3,1,5,0.001313025,0.105787459,0.047860441,0,0.226659724,0.146496815,0.127388535,0.0056084,0.0085232,0.034907,0.074753,0.13237,0.16803,0.14756,0.1272,0.12207,0.12973,0.049248,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The-Second-Best-Exotic-Marigold-Hotel,2701,112.6125,86.14193599,67.38924025,92.0717324,104.8525014,0.380784272,0.76733659,7.215541667,0.041708333,293,51.81625789,61.65989844,62.54936807,0.044226838,0.036171711,0.196987017,0,8.777777778,8.416620829,24,2,9,0.003332099,0.059493251,0.025471394,0,0.10858483,0.072072072,0.09009009,0.0024964,0.033341,0.033763,0.058319,0.10509,0.15292,0.12067,0.15325,0.15371,0.15048,0.03597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Secret-in-Their-Eyes,3456,144.1022917,41.56131931,39.24570422,42.07394262,45.02959648,0.414919789,0.849911317,12.22054167,0.041708333,347,19.53895742,19.90373502,20.09895215,0.012951472,0.013687489,0.082484559,0,4.588235294,5.20247479,19,1,17,0.004918981,0.114944832,0.042845248,0.02296117,0.225664713,0.111888112,0.111888112,0.0033085,0.03234,0.10433,0.08057,0.09857,0.11235,0.12515,0.12544,0.15217,0.12855,0.037223,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Secret-Life-of-Pets,3855,160.7439167,144.4124507,135.7525559,147.7096577,150.267041,0.595951087,1.669663877,18.43508333,0.041708333,253,45.85781979,36.26462608,43.0041007,0.04176946,0.027105062,0.10578582,0,7.333333333,6.141841924,24,3,12,0.00311284,0.10888516,0.068289053,0,0.306161458,0.031446541,0.025157233,0.0045151,0.01652,0.074876,0.061387,0.060416,0.08468,0.10803,0.14127,0.17306,0.22139,0.053859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Secret-Life-of-Walter-Mitty,2885,120.2868333,85.85251542,82.58946791,89.71236801,74.60845124,0.735559928,1.214925279,8.591916667,0.041708333,162,38.86758752,39.64808991,41.47165663,0.036334699,0.029551323,0.205349562,0,17.75,12.89137308,33,4,4,0.001386482,0.085350913,0.054757314,0,0.23514894,0.050420168,0.016806723,0.0040402,0.032985,0.05911,0.065232,0.080855,0.11994,0.17039,0.16752,0.1343,0.13479,0.030833,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Short-Game,3883,161.91175,88.3343975,67.80680694,97.13132524,96.9373245,0.963537425,1.162152273,6.089416667,0.041708333,167,42.92843319,44.40123342,42.66443728,0.031649401,0.034319681,0.153144531,0,17,11.3137085,25,1,3,0.000772599,0.128175218,0.050842874,0,0.215901687,0.08125,0.075,0.00095033,0.0080827,0.068233,0.06544,0.079264,0.14927,0.16532,0.16779,0.1507,0.12222,0.022735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The-Signal,3154,131.375,59.31653946,55.15030343,62.46288548,54.091228,0.361763352,0.638649551,5,0.041666667,362,36.05400371,43.60578865,44.23873974,0.014510042,0.027708502,0.212554132,0,12,1,13,11,2,0.000634115,0.102459468,0.045298113,0,0.20594736,0.038461538,0.023076923,0.013072,0.032432,0.07679,0.086553,0.10637,0.16217,0.1807,0.11823,0.10682,0.075304,0.041561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Silence,2256,93.95833333,57.84699373,43.19617884,64.10493946,64.08821415,0.449561404,1.02614325,11.29166667,0.041666667,209,27.18717581,36.30837807,40.68281712,0.077352473,0.078064137,0.320602597,0,0,0,0,0,0,0,0.052821931,0.043381149,0,0.234814619,0.053763441,0.043010753,0.033793,0.050558,0.077452,0.074729,0.097937,0.11374,0.15653,0.12866,0.10936,0.10173,0.055525,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Single-Moms-Club,3617,150.8173333,68.28777151,62.04126032,70.45559179,73.56321421,0.501056111,0.700012579,5.005,0.041708333,300,28.89052289,34.35114154,33.71232981,0.025887358,0.023434099,0.119696932,0,4.5625,8.50712018,36,1,16,0.004423555,0.120450674,0.043293014,0,0.262468506,0.080536913,0.080536913,0.00066649,0.0037503,0.039082,0.068419,0.11089,0.15969,0.13324,0.11537,0.14299,0.17134,0.054563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Skeleton-Twins,3728,155.4469583,59.20907068,47.77780426,64.69751168,60.97233004,0.91455,0.926531282,6.923583333,0.041708333,165,19.68228735,31.42647098,26.35450893,0.023899605,0.028110069,0.19731912,0,9.666666667,10.20892855,24,1,3,0.000804721,0.079190286,0.03105575,0,0.14484588,0.071428571,0.077922078,0.00035878,0.00266,0.026747,0.057,0.10079,0.14658,0.14369,0.15688,0.13997,0.16248,0.062848,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Sleepwalker,3624,151.1092917,40.24298761,38.95090951,42.35554296,32.78821966,0.848540725,1.109317007,6.339666667,0.041708333,177,37.78774591,36.21737649,23.71826586,0.022774348,0.033154873,0.164161241,0,3.523809524,5.92508025,27,1,21,0.005794702,0.087253784,0.039060023,0,0.199180673,0.146666667,0.126666667,0.0042807,0.020743,0.046832,0.076003,0.11799,0.14304,0.13399,0.14519,0.14287,0.12207,0.046995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Smurfs-2,2233,93.093,57.89805174,52.23852437,60.25835456,60.63423403,0.386960648,0.78328183,5.380375,0.041708333,234,37.65781014,31.42730932,38.9469339,0.034393385,0.039966363,0.198023831,0,23.5,20.29573026,62,1,6,0.002686968,0.095085159,0.052772988,0,0.214395937,0.076086957,0.054347826,0.0055465,0.014467,0.06668,0.063055,0.088629,0.1269,0.14537,0.15053,0.12096,0.16754,0.050314,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The-Song,3320,138.4299583,60.73240759,58.44652055,60.87235817,66.05849428,0.394149691,0.812230537,7.424083333,0.041708333,351,44.99336366,44.89710459,46.63265767,0.019270822,0.019122017,0.136878944,0,5.5,13.5,46,1,10,0.003012048,0.087556307,0.048118555,0,0.170170878,0.02919708,0.02189781,0.0035032,0.016535,0.056967,0.064506,0.088242,0.14503,0.17827,0.1573,0.14773,0.11598,0.025933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The-SpongeBob-Movie-Sponge-Out-of-Water,3673,153.153,115.7792456,108.0428527,120.0585089,114.1306329,0.251709792,0.4847514,5.005,0.041708333,600,44.5066321,39.84869227,48.86091652,0.034080473,0.024056547,0.140164931,0,6.357142857,7.769970977,24,1,14,0.003811598,0.07792644,0.029287215,0,0.150994878,0.118421053,0.111842105,0.0029588,0.016298,0.046004,0.062605,0.081522,0.11805,0.15262,0.15939,0.15285,0.15149,0.056216,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Stanford-Prison-Experiment,3600,150.1082917,49.11784021,38.60731531,54.38494871,49.59779625,1.185184,1.180387794,8.633625,0.041708333,125,21.74043459,30.70207221,30.0451232,0.013314761,0.013493655,0.066676241,0,8,7.681145748,24,2,6,0.001666667,0.087254291,0.055361923,0,0.265432715,0.087248322,0.073825503,0.0010942,0.013124,0.035733,0.074258,0.1248,0.15905,0.18673,0.16841,0.11566,0.10136,0.019784,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Stranger,2734,113.988875,19.65494524,18.7149436,19.59497474,22.44560022,0.793916667,0.822275427,3.878875,0.041708333,143,15.55182652,15.40150279,20.49731403,0.010458944,0.012126335,0.054334852,0,10.27272727,10.04617439,28,1,11,0.004023409,0.127653781,0.070072792,0,0.305333837,0.079646018,0.097345133,0.010977,0.035218,0.073499,0.088342,0.091167,0.11781,0.13762,0.13599,0.1207,0.14777,0.040909,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Theory-of-Everything,3379,135.12,59.86006049,54.37494665,61.78379322,64.38861678,0.361176471,0.639828441,5.56,0.04,374,27.6936672,31.15754174,33.87718522,0.023580696,0.025991763,0.213959427,0,1.8,1.166190379,4,1,5,0.001479728,0.072701535,0.03479478,0.018528964,0.175160277,0.044776119,0.074626866,0.0022867,0.018129,0.054014,0.089789,0.13216,0.18409,0.14578,0.12701,0.11151,0.10535,0.029881,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-To-Do-List,2287,95.34525,114.6007689,105.4124956,116.872718,127.0937587,1.123642361,1.608191692,10.55220833,0.041708333,84,53.450267,52.97706378,49.23230468,0.024032078,0.018190072,0.108020833,0.001070964,24,0,24,24,2,0.000874508,0.101525952,0.054863436,0,0.289140796,0.074468085,0.095744681,0.0032864,0.0097744,0.031439,0.04672,0.073677,0.13531,0.18508,0.17065,0.15319,0.14386,0.047012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Town-That-Dreaded-Sundown,3530,147.1887083,22.60097667,19.21903339,23.97620575,24.40679661,0.481932171,0.819207176,5.880875,0.041708333,301,16.27433846,20.88558882,21.13074875,0.007532301,0.011278848,0.09397678,0,8.210526316,13.19321575,57,1,38,0.010764873,0.144834839,0.105141596,0,0.402438582,0.109589041,0.116438356,0.017645,0.074965,0.10901,0.056143,0.079956,0.09606,0.12578,0.15193,0.14352,0.11333,0.031669,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Transporter-Refueled,2277,94.92816667,56.81353026,46.32036158,63.66939122,49.07404858,0.223233255,0.41854262,5.005,0.041708333,423,37.52161326,46.04075005,42.27478686,0.025308902,0.028641394,0.164085478,0,4.323529412,8.333915781,48,1,34,0.014931928,0.138220935,0.074606758,0,0.265870922,0.11827957,0.096774194,0.0026006,0.014672,0.061317,0.098754,0.074867,0.085031,0.1444,0.16232,0.15045,0.15369,0.051894,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Truth-About-Emanuel,3123,130.2134167,38.90996577,35.11168196,40.62371119,40.07864532,0.916400118,1.133315746,8.383375,0.041708333,141,17.38436899,17.41959486,27.44377295,0.015668269,0.021565149,0.133691406,0,11,11.45425685,25,1,5,0.001601025,0.100374573,0.035675695,0,0.189089906,0.147286822,0.15503876,0.0056908,0.019646,0.049806,0.081924,0.11535,0.17152,0.1443,0.15293,0.13885,0.10543,0.014553,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Two-Faces-of-January,3229,134.6345,42.03849655,34.85602636,45.02797513,45.51411296,0.63728752,0.939147755,9.300958333,0.041708333,211,24.5499143,30.45570463,28.0125138,0.014284129,0.021934121,0.117792836,0,5.04,6.761538287,26,1,25,0.007742335,0.136538736,0.073959918,0,0.363713813,0.097744361,0.097744361,0.0078717,0.049823,0.073783,0.0834,0.11375,0.15886,0.14789,0.12712,0.099069,0.10133,0.037106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Unknown-Known,3482,145.1867083,67.46381493,59.17513546,71.6741765,67.57566081,0.776676802,1.147877598,8.216541667,0.041708333,185,43.57130351,47.01293262,48.21486266,0.044482965,0.054021994,0.26933881,0,14,12.6964562,34,2,5,0.001435956,0.130113336,0.07667351,0,0.287573094,0.083333333,0.0625,0.003725,0.022924,0.052888,0.083115,0.13981,0.21675,0.15587,0.12205,0.10336,0.08245,0.017063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The-Walk,3177,132.4656667,78.41757717,93.1849953,74.55053602,59.67910026,1.439844203,3.166870121,18.68533333,0.041708333,92,29.21049548,22.21494962,18.88143093,0.040932693,0.027979476,0.09895599,0,9,10.61445555,24,1,3,0.000944287,0.05059488,0.050630606,0,0.246233006,0.038167939,0.045801527,0.0075869,0.050343,0.07612,0.091625,0.086197,0.11173,0.13356,0.16868,0.15989,0.093276,0.020982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wannabe,2856,119.0772917,33.09650575,27.23352518,35.09377614,38.21367083,0.514217407,0.684150381,4.963291667,0.041708333,225,16.79565824,21.24692471,22.4657811,0.012225017,0.012215043,0.08508138,0,11.5,14.43086969,36,1,4,0.00140056,0.098999034,0.054390062,0,0.25242828,0.093220339,0.084745763,0.0040388,0.028887,0.072733,0.07306,0.084839,0.12046,0.13282,0.13028,0.15505,0.1596,0.038232,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Water-Diviner,4133,165.28,50.57273785,39.42175736,53.9282047,62.57647734,0.414787234,0.619202007,5.32,0.04,376,31.07955658,34.63775224,36.17234736,0.025118076,0.033114063,0.188916904,0,6.727272727,4.594283189,16,1,11,0.002661505,0.056146533,0.042548478,0,0.215892728,0.067073171,0.048780488,0.0021266,0.014586,0.054406,0.079599,0.10557,0.15268,0.18375,0.16536,0.13097,0.094173,0.016775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The-Wave,3347,139.5560833,29.15674452,31.61556072,29.47885389,21.07689639,0.542033821,0.854165918,5.005,0.041708333,239,22.84717101,23.41379997,21.62908173,0.011809325,0.017166717,0.212358941,0,14,19.31493377,66,1,15,0.004481625,0.153612044,0.090447978,0,0.361122603,0.094202899,0.065217391,0.025457,0.041739,0.091271,0.086754,0.087176,0.11711,0.15349,0.12899,0.11773,0.11831,0.031968,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Way-Way-Back,3616,150.625,105.0376642,104.4172259,106.0430512,101.5796871,0.470182292,0.57337634,4.958333333,0.041666667,320,43.50533145,38.93986324,38.0033381,0.043792328,0.028833767,0.14194987,0,2.933333333,5.720916787,24,1,15,0.00414823,0.140545849,0.098226138,0,0.45404421,0.053691275,0.040268456,0.001637,0.0092054,0.046609,0.059704,0.0874,0.13107,0.16917,0.17113,0.14319,0.1422,0.038686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wedding-Ringer,3609,150.4836667,68.79649957,68.58839572,67.16075632,77.82512393,0.710837719,0.786679456,6.381375,0.041708333,209,33.49312873,30.68532015,32.55454219,0.024625985,0.017600604,0.097090929,0,6,7.071067812,16,1,3,0.000831255,0.078005749,0.038194107,0.007465604,0.201032664,0.067114094,0.060402685,0.0027579,0.012099,0.050617,0.053724,0.078885,0.15459,0.23336,0.16729,0.10418,0.098365,0.044137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wind-Rises,3367,140.39025,84.32574146,77.73280295,88.64813009,79.42942367,0.186408444,0.45895037,5.046708333,0.041708333,750,55.88829151,54.91540293,54.55354492,0.033132859,0.029405427,0.14462183,0,6.6875,10.57543587,46,1,16,0.004752005,0.060156253,0.034554015,0,0.224128591,0.043165468,0.035971223,0.011756,0.019184,0.057982,0.087636,0.11644,0.13684,0.15375,0.12594,0.12864,0.1302,0.031627,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Witch,1967,81.99858333,30.77380012,31.26426034,30.81670923,29.29389819,1.668333333,2.309805382,11.42808333,0.041708333,49,20.52895966,21.46825797,19.77951014,0.012520779,0.016577379,0.118036465,0,7.333333333,7.542472333,18,2,3,0.001525165,0.106761537,0.043716429,0.025884449,0.212221178,0.111111111,0.148148148,0.0046562,0.019634,0.070906,0.053541,0.075584,0.13299,0.17764,0.14813,0.14968,0.12981,0.037437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wolf-of-Wall-Street,3212,133.9254583,103.0168674,87.62850147,109.1953518,111.6406733,0.784762153,0.892024521,5.046708333,0.041708333,168,31.68521249,25.25048602,37.42246659,0.039326271,0.027708201,0.153005647,0,25.25,14.23683602,48,9,4,0.00124533,0.087410141,0.051234606,0,0.220457243,0.053030303,0.03030303,0.0014102,0.024139,0.058729,0.072209,0.087903,0.099237,0.14092,0.13283,0.15419,0.17467,0.053766,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wolverine,2772,115.5737917,38.81353909,32.06183805,40.97400505,45.42556776,0.287422414,0.786008258,10.71904167,0.041708333,377,26.95331875,34.37066801,40.42964108,0.023797429,0.024579822,0.286636891,0,12.27272727,11.34653258,39,2,11,0.003968254,0.137939566,0.063496818,0,0.259349505,0.087719298,0.061403509,0.0012856,0.030647,0.092672,0.10941,0.10332,0.11138,0.12431,0.15821,0.14185,0.09744,0.02949,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Woman-in-Black-Angel-of-Death,3625,151.151,37.15319946,34.48697707,39.18956301,33.69095201,0.638403723,1.007875788,6.25625,0.041708333,235,29.82984956,32.91618753,29.22176309,0.009790701,0.012226714,0.086477482,0,5.633333333,9.582913034,39,1,30,0.008275862,0.075800039,0.048121849,0,0.247423248,0.106666667,0.093333333,0.0020959,0.014529,0.05199,0.055986,0.05382,0.08281,0.11342,0.14387,0.17894,0.19301,0.10952,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Worlds-End,4450,185.375,52.35428742,48.60164118,54.29446824,52.24915802,0.364413364,0.643699496,5.708333333,0.041666667,429,27.51893306,31.84334535,36.83837747,0.022788043,0.027013371,0.169273003,0,1,0,1,1,2,0.000449438,0.085393354,0.066588142,0,0.30215896,0.081521739,0.054347826,0.0061648,0.026243,0.063163,0.062033,0.08631,0.12066,0.14288,0.13862,0.13807,0.15714,0.058706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wrestler,3578,149.1907083,58.57290497,51.19331273,62.11869786,59.71533464,0.578723411,0.82105622,4.75475,0.041708333,257,32.96722729,35.15440993,35.52333359,0.0252658,0.022687732,0.142085535,0,0,0,0,0,0,0,0.041772261,0.023902167,0,0.104743076,0.054054054,0.027027027,0.00023125,0.0012006,0.011354,0.048157,0.11124,0.17265,0.21517,0.17232,0.12407,0.11417,0.029435,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They-Came-Together,3399,141.7249167,75.51810146,64.28597949,77.70210044,93.78850205,0.838115385,0.936099553,5.005,0.041708333,169,44.33272077,42.5868901,42.4049399,0.030585311,0.023391084,0.134029948,0.000848524,0,0,0,0,0,0,0.079560319,0.034193075,0,0.172350493,0.1,0.078571429,0.002539,0.010137,0.039819,0.057979,0.096026,0.14434,0.1409,0.13912,0.14708,0.1759,0.046158,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Young-and-Prodigious-TS-Spivet,3304,137.762625,51.30288101,39.72088586,55.21476637,61.57228392,0.636945833,0.892929161,5.005,0.041708333,210,24.61649286,29.96170752,30.66367613,0.053642725,0.047006183,0.32212633,0,6.4,8.924124607,24,1,10,0.003026634,0.042551395,0.018020128,0,0.084296776,0.102941176,0.102941176,9.68E-05,0.00041508,0.0070736,0.038497,0.10209,0.13984,0.15933,0.17986,0.16216,0.17773,0.032923,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
