title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Eye-in-the-Sky,3602,150.191708333,119.339255456,113.72247384161584,121.26463908992659,124.25670946580782,0.457647230691,328,Eye in the Sky,http://www.movie-list.com/trailers/eyeinthesky,"Drama, Thriller, War",11-Mar-16,http://imdb.com/title/tt2057392/,0.112389105788,0.0386093345316,0.0,0.244140688972,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The-Mortal-Instruments-City-of-Bones,3682,153.528375,113.594710494,126.55032698493811,109.66377267531243,99.96651927608987,0.257697916667,588,The Mortal Instruments: City of Bones,http://www.movie-list.com/trailers/mortalinstruments,"Action, Adventure, Drama",21-Aug-13,http://imdb.com/title/tt1538403/,0.0791134879373,0.0434159857236,0.0,0.215202858283,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blue-Caprice,3303,137.720916667,98.5911059939,89.88773403023956,104.78244174142108,89.61727184210392,0.638098520249,214,Blue Caprice,http://www.movie-list.com/trailers/bluecaprice,"Crime, Drama",13-Sep-13,http://imdb.com/title/tt2027064/,0.0590760123682,0.0452628923844,0.0,0.202173054115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad-Hurt,2810,117.158708333,166.661369498,165.29631515494665,167.61912534657336,165.45503788927087,0.563166252073,201,Bad Hurt,http://www.movie-list.com/trailers/badhurt,Drama,12-Feb-16,http://imdb.com/title/tt3369350/,0.117110088019,0.0534408389921,0.0,0.263966603074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Good-Dinosaur,1691,70.4166666667,65.0879491862,79.3120145101291,60.777272810962884,50.04674481649591,0.927927927928,74,The Good Dinosaur,http://www.movie-list.com/trailers/gooddinosaur,"Animation, Comedy, Family",25-Nov-15,http://imdb.com/title/tt1979388/,0.112822823693,0.0963636941061,0.0,0.385969981256,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Men-Women-Children,3175,132.38225,86.3099080876,68.0904040935938,90.51760456006505,112.48993357293224,0.547746369295,241,"Men, Women & Children",http://www.movie-list.com/trailers/menwomenandchildren,"Comedy, Drama, Romance",1-Oct-14,http://imdb.com/title/tt3179568/,0.084766017617,0.0463781137325,0.0,0.148754003095,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana-Maria-in-Novela-Land,3841,160.16,112.447282436,105.37887924510737,110.26278158805084,142.32704068120353,0.412017980189,387,Ana Maria in Novela Land,http://www.movie-list.com/trailers/anamariainnovelaland,"Comedy, Drama, Romance",TBA 2015,http://imdb.com/title/tt4174526/,0.092348828605,0.036660506826,0.0,0.257134517894,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demonic,3460,144.125,56.4088885036,56.73950203830467,56.23501724288408,56.48680897211655,0.361181434599,395,Demonic,http://www.movie-list.com/trailers/demonic,"Horror, Thriller",TBA 2015,http://imdb.com/title/tt1841642/,0.035677703153,0.0254559743666,0.0,0.133909211788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Race,3975,165.748916667,106.602817065,95.76427859476242,110.62874486608116,114.3842189161301,0.399473148148,405,Race,http://www.movie-list.com/trailers/race,"Biography, Drama, Sport",19-Feb-16,http://imdb.com/title/tt3499096/,0.134025281506,0.0995839340403,0.0,0.464149863188,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Water-Diviner,4133,165.28,100.831023908,78.59850567529378,107.5210579809661,124.76376778227407,0.414787234043,376,The Water Diviner,http://www.movie-list.com/trailers/waterdiviner,"Drama, War",24-Apr-15,http://imdb.com/title/tt3007512/,0.0542313031582,0.0449654019421,0.0,0.242067998007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A-Haunted-House-2,2163,72.0666666667,137.35801419,117.09518512608103,150.2569928983006,124.18779407863285,0.359966499162,199,A Haunted House 2,http://www.movie-list.com/trailers/hauntedhouse2,"Comedy, Horror, Thriller",18-Apr-14,http://imdb.com/title/tt2828996/,0.0943270896859,0.0594512185645,0.0,0.287752671484,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie,3876,161.619791667,128.712869499,135.72925080641292,121.93038514634783,145.35316098413765,0.378931524548,387,Annie,http://www.movie-list.com/trailers/annie,"Musical, Comedy, Drama, Family",19-Dec-14,http://imdb.com/title/tt1823664/,0.07779316422,0.0506660507184,0.0,0.222781403067,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Run-Jump,2994,124.833041667,169.539104923,150.9871512056622,175.62110406461187,187.01278369754502,0.491231481481,252,Run & Jump,http://www.movie-list.com/trailers/runandjump,Drama,24-Jan-14,http://imdb.com/title/tt2343158/,0.0575572848112,0.0290301522007,0.0,0.136578362828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planes-Fire-Rescue,2058,68.5666666667,97.0397531572,87.26365318579461,99.8780953980724,108.14215106379997,0.351546391753,194,Planes: Fire & Rescue,http://www.movie-list.com/trailers/planes2,"Animation, Comedy",18-Jul-14,http://imdb.com/title/tt2980706/,0.0351331834139,0.0140801104755,0.00527028000913,0.0796642893017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legends-of-Oz-Dorothys-Return,3553,148.148,178.604833175,159.1811611250398,186.73999856049528,187.800043510352,0.255762753623,575,Legends of Oz: Dorothy's Return,http://www.movie-list.com/trailers/legendsofozdorothysreturn,"Animation, Family, Musical",9-May-14,http://imdb.com/title/tt0884726/,0.0866815318516,0.0289196946209,0.0,0.135547168851,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows,3481,145.145,97.9703326875,87.96932519130345,104.6745226653985,89.7575138883631,0.262599394786,537,Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.movie-list.com/trailers/teenagemutantninjaturtles2,"Action, Adventure, Comedy",3-Jun-16,http://imdb.com/title/tt3949660/,0.0913306019507,0.045690095892,0.0,0.194677758002,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maggie,3060,127.585791667,62.5435370302,57.62974501718656,65.67218916754537,59.372203536764246,0.522652143845,241,Maggie,http://www.movie-list.com/trailers/maggie,"Drama, Horror, Thriller",8-May-15,http://imdb.com/title/tt1881002/,0.150672860041,0.0755324760414,0.0,0.359121120911,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unexpected,3534,147.355541667,139.136649114,116.6550061592302,150.41878482054398,140.11088670021007,0.932460191083,157,Unexpected,http://www.movie-list.com/trailers/unexpected,"Comedy, Drama",24-Jul-15,http://imdb.com/title/tt4145304/,0.0686170299306,0.0264334642643,0.0,0.127418473744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life-of-Crime,3116,129.921458333,91.655520537,72.95108710014664,96.206986294683,117.341575857452,0.604377358491,212,Life of Crime,http://www.movie-list.com/trailers/lifeofcrime,"Action, Crime, Comedy",29-Aug-14,http://imdb.com/title/tt1663207/,0.102677630575,0.0418675153325,0.0,0.223007978216,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serena,2942,122.541666667,71.5702885647,59.06522247406468,76.13676665738505,80.90711876617966,0.369335347432,331,Serena,http://www.movie-list.com/trailers/serena,Drama,27-Mar-15,http://imdb.com/title/tt1247690/,0.0799105396445,0.0395167006915,0.0040363943429,0.215637245969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exists,3229,134.6345,97.4604468646,81.66881239411568,105.8487632554713,95.7580246406927,0.276768261317,486,Exists,http://www.movie-list.com/trailers/exists,Horror,24-Oct-14,http://imdb.com/title/tt1988621/,0.092738560445,0.0769242175539,0.0,0.388271217839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-DUFF,2663,111.027583333,112.735708015,96.35048919844641,117.78327279889753,129.8049619335783,0.681531914894,141,The DUFF,http://www.movie-list.com/trailers/duff,Comedy,20-Feb-15,http://imdb.com/title/tt1666801/,0.0805605448812,0.0478991942811,0.0,0.19673276583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Single-Shot,2398,99.974875,81.0642865831,73.00995649517422,88.22543719863039,65.37963992197353,0.674524425287,145,A Single Shot,http://www.movie-list.com/trailers/singleshot,"Crime, Drama, Thriller ",20-Sep-13,http://imdb.com/title/tt1540741/,0.0426467724843,0.0297975348204,0.0,0.134203960931,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Visit,3841,160.16,92.7862648378,84.77508674799789,94.50128492610601,105.04155401071694,0.636277777778,231,The Visit,http://www.movie-list.com/trailers/visit,"Comedy, Horror",11-Sep-15,http://imdb.com/title/tt3567288/,0.103404893994,0.0869367153727,0.0,0.384644796105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunting-Ground,3167,132.048583333,151.801897083,138.444156360472,157.38634970526985,158.20308307244503,0.273873184647,482,The Hunting Ground,http://www.movie-list.com/trailers/huntingground,"Documentary, News",23-Jan-15,http://imdb.com/title/tt4185572/,0.107972637508,0.047905642872,0.0,0.276112225562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Pacific-Rim,3497,139.84,58.0967076233,59.73582151932863,57.902432042228504,54.85037686318465,0.264354527938,519,Pacific Rim,http://www.movie-list.com/trailers/pacificrim,,12-Jul-13,http://imdb.com/title/tt1663662/,0.10133751623,0.0450392238956,0.0,0.227128527103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoolander-2,2838,118.326541667,167.365242242,177.39464106458192,163.02266713651463,163.5761264795743,0.197110493827,540,Zoolander 2,http://www.movie-list.com/trailers/zoolander2,Comedy,12-Feb-16,http://imdb.com/title/tt1608290/,0.0944982654244,0.0441063940405,0.0,0.218756203428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twice-Born,3555,148.231416667,100.835998092,99.14160369670738,102.66571941312209,95.94557413833778,0.429172705314,345,Twice Born,http://www.movie-list.com/trailers/twiceborn,"Drama, Romance, War",6-Dec-13,http://imdb.com/title/tt1396226/,0.108663626892,0.0642979871369,0.0,0.351941101464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The-Witch,1967,81.9985833333,61.4949322133,62.47501645870946,61.58067531026634,58.537661286504516,1.66833333333,49,The Witch,http://www.movie-list.com/trailers/witch,Horror,19-Feb-16,http://imdb.com/title/tt4263482/,0.104635199674,0.0485910648145,0.0107236236676,0.229230583937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big-Eyes,3696,154.112291667,110.290988298,100.213979415067,115.26781400194699,111.18265817003888,0.403180555556,372,Big Eyes,http://www.movie-list.com/trailers/bigeyes,"Biography, Drama",25-Dec-14,http://imdb.com/title/tt1126590/,0.132999781676,0.0745428035197,0.0,0.3215011297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scouts-Guide-to-the-Zombie-Apocalypse,3619,150.90075,97.5878094487,114.96947880342537,86.8561163460467,107.3587012211174,0.199191293025,736,Scouts Guide to the Zombie Apocalypse,http://www.movie-list.com/trailers/scoutsguidetothezombieapocalypse,"Comedy, Horror",30-Oct-15,http://imdb.com/title/tt1727776/,0.116585746317,0.0673724097928,0.0,0.305872612653,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suicide-Squad,3622,151.025875,94.635015192,80.7004486954021,101.48476824708781,95.98326417440074,0.38056095679,378,Suicide Squad,http://www.movie-list.com/trailers/suicidesquad,Action,5-Aug-16,http://imdb.com/title/tt1386697/,0.0772688803757,0.0502293336864,0.0,0.215205186542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Choice,3459,144.227416667,123.839780201,102.83736371438322,131.92921216774718,137.36179512672808,0.359213020833,400,The Choice,http://www.movie-list.com/trailers/choice,"Drama, Romance",5-Feb-16,http://imdb.com/title/tt3797868/,0.0610542579438,0.0243647476465,0.00535321025661,0.153843939887,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good-People,3115,129.87975,91.9070029748,81.54120527731376,98.98818307349669,82.70415134412801,0.368939292779,337,Good People,http://www.movie-list.com/trailers/goodpeople,"Action, Crime, Drama, Thriller",26-Sep-14,http://imdb.com/title/tt1361318/,0.108088607846,0.0535352750665,0.0,0.33976546184,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanks-for-Sharing,3609,150.483666667,161.511925615,158.35439421059337,168.74388626906705,132.69417495689797,0.740066091954,203,Thanks for Sharing,http://www.movie-list.com/trailers/thanksforsharing,"Comedy, Drama",20-Sep-13,http://imdb.com/title/tt1932718/,0.0865006263399,0.0367781678593,0.0,0.271272416536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top-Five,3672,153.111291667,151.770710064,142.50837675365662,152.17955379876264,174.0838436137198,0.605530701754,247,Top Five,http://www.movie-list.com/trailers/topfive,Comedy,5-Dec-14,http://imdb.com/title/tt2784678/,0.0773020034821,0.0368874735457,0.0,0.253375695257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An-Open-Secret,2919,121.704916667,133.83383519,123.87197354479659,137.52393750018675,141.06974548156194,0.443917738971,272,An Open Secret,http://www.movie-list.com/trailers/opensecret,Documentary,5-Jun-15,http://imdb.com/title/tt3677412/,0.0664275096128,0.0382593649254,0.0,0.258389249318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Black-Nativity,2217,92.4256666667,99.809944414,102.77877378908603,96.2912950472877,110.23139241786299,0.53087716763,173,Black Nativity,http://www.movie-list.com/trailers/blacknativity,"Drama, Musical",27-Nov-13,http://imdb.com/title/tt1425922/,0.102857446419,0.0580947677248,0.0,0.24877505929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fast-Furious-6,1489,62.062,126.433218328,117.11183165685934,129.2923615811271,136.26206664207612,0.207127824859,295,Fast & Furious 6,http://www.movie-list.com/trailers/fastandfurious6,"Action, Adventure, Crime",24-May-13,http://imdb.com/title/tt1905041/,0.140818563727,0.0606391419633,0.0,0.362359896135,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Foxcatcher,1579,65.81575,93.426517609,82.29484671404529,100.90188050235766,84.20336904629328,0.626863861386,101,Foxcatcher,http://www.movie-list.com/trailers/foxcatcher,Drama,14-Nov-14,http://imdb.com/title/tt1100089/,0.09641562053,0.0507796196467,0.0,0.189646062929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Finest-Hours,3635,151.568083333,81.617042001,74.558709103818,88.66822306367163,63.88769220617632,0.485834811828,310,The Finest Hours,http://www.movie-list.com/trailers/finesthours,"Drama, History, Thriller",29-Jan-16,http://imdb.com/title/tt2025690/,0.119934692615,0.0852762659562,0.0,0.359090601662,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Flights-Up-aka-Ruth-Alex,3361,140.14,149.992754059,123.68383732001318,158.6207091027174,174.67806000612944,1.10392540323,124,5 Flights Up (aka: Ruth & Alex),http://www.movie-list.com/trailers/5flightsup,Drama,8-May-15,http://imdb.com/title/tt2933544/,0.156340410327,0.0566116159959,0.0,0.306436160515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Legend-of-Hercules,4464,186.144291667,109.880417188,103.17953803354202,111.47612664570323,119.32953446422314,0.4879875,380,The Legend of Hercules,http://www.movie-list.com/trailers/herculesthelegendbegins,"Action, Adventure",10-Jan-14,http://imdb.com/title/tt1043726/,0.0780745490954,0.0467382040776,0.00950613998671,0.284241629128,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American-Dreams-in-China,1562,65.1067083333,117.918048373,117.68486117937707,115.62223884390522,130.45429091861547,0.63099339934,101,American Dreams in China,http://www.movie-list.com/trailers/americandreamsinchina,Drama,TBA 2014,http://imdb.com/title/tt2278392/,0.19076834341,0.0805037228565,0.0,0.400869613294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Bag-Man,3622,151.025875,69.542383125,65.54455630896717,70.48348968013404,75.23953335094599,0.293932692308,507,The Bag Man,http://www.movie-list.com/trailers/bagman,"Crime, Thriller",28-Feb-14,http://imdb.com/title/tt2212008/,0.0487903769412,0.0254972875342,0.0,0.142317281473,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Dick-Knost-Show,3030,126.334541667,143.864626503,133.0217869116287,145.869968746668,162.09423456608235,2.03294489247,62,The Dick Knost Show,http://www.movie-list.com/trailers/dickknostshow,Comedy,TBA 2014,http://imdb.com/title/tt3106898/,0.0720614763288,0.0419300268773,0.0,0.213104684743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheap-Thrills,3536,147.291666667,57.864466797,53.24106571247878,51.63045144692682,102.13716891425952,0.501441753172,289,Cheap Thrills,http://www.movie-list.com/trailers/cheapthrills,Thriller,21-Mar-14,http://imdb.com/title/tt2389182/,0.0842014956776,0.0435033520704,0.0,0.239299201585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Boxtrolls,1714,71.446375,87.8234783717,75.46728728693182,95.341353163243,81.58712188456076,3.428425,20,The Boxtrolls,http://www.movie-list.com/trailers/boxtrolls,"Adventure, Family ",26-Sep-14,http://imdb.com/title/tt0787474/,0.055573610817,0.036425707654,0.0,0.155850887649,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dallas-Buyers-Club,4044,168.626791667,143.578132881,111.50882258718495,156.48365375727246,161.3354478464158,0.598759489917,281,Dallas Buyers Club,http://www.movie-list.com/trailers/dallasbuyersclub,Drama,1-Nov-13,http://imdb.com/title/tt0790636/,0.0735976270935,0.0328142067924,0.0,0.14975158734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbo,1892,78.7916666667,81.9251630615,67.3088480835677,90.1221471554044,78.11270165876888,0.396785109983,197,Turbo,http://www.movie-list.com/trailers/turbo,"Animation, Family",17-Jul-13,http://imdb.com/title/tt1860353/,0.0815872492493,0.0495956927006,0.0,0.182634391781,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The-Secret-Life-of-Pets,3855,160.743916667,288.824275091,271.5045241150995,295.4186743038042,300.53342997450903,0.595951086957,253,The Secret Life of Pets,http://www.movie-list.com/trailers/secretlifeofpets,Animation,8-Jul-16,http://imdb.com/title/tt2709768/,0.107752741556,0.0700653814876,0.0,0.314300037645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Avengers-Age-of-Ultron,2002,66.7,38.9772689932,36.00718314958147,32.15176009333596,81.94419978033676,0.341573033708,89,Avengers: Age of Ultron,http://www.movie-list.com/trailers/avengersageofultron,"Action, Adventure, Fantasy",1-May-15,http://imdb.com/title/tt2395427/,0.229988791555,0.0514234489872,0.0262718535111,0.337417616885,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
By-the-Gun,2616,109.067291667,70.1490245549,61.45631674915977,73.06076468008537,78.00932115212464,0.318167799597,331,By the Gun,http://www.movie-list.com/trailers/bythegun,"Crime, Drama, Thriller",5-Dec-14,http://imdb.com/title/tt2543702/,0.107711165685,0.0612972119202,0.0,0.283283636849,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Skeleton-Twins,3728,155.446958333,118.416871493,95.55461403442355,129.3936193026493,121.94335813856861,0.91455,165,The Skeleton Twins,http://www.movie-list.com/trailers/skeletontwins,"Comedy, Drama",12-Sep-14,http://imdb.com/title/tt1571249/,0.078141625738,0.033608539482,0.0,0.161581706059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In-Fear,2576,103.0,44.8336839231,44.33545214412428,46.5662774489586,37.25800363798497,0.39557312253,253,In Fear,http://www.movie-list.com/trailers/infear,"Horror, Thriller",7-Mar-14,http://imdb.com/title/tt2165859/,0.121706649299,0.0994308786598,0.0,0.404971005948,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Giver,2065,86.086,77.499934714,72.41901204831166,81.45838872142673,70.50717397618119,0.310183823529,238,The Giver,http://www.movie-list.com/trailers/giver,,15-Aug-14,http://imdb.com/title/tt0435651/,0.111253109009,0.0785976545991,0.0,0.358475055926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,3768,157.115291667,108.8945537,95.01798849299064,112.90779826889838,124.70876627866981,0.565012889688,278,Brooklyn,http://www.movie-list.com/trailers/brooklyn,"Drama, Romance",4-Nov-15,http://imdb.com/title/tt2381111/,0.0538030495411,0.0313421377097,0.0,0.24558968668,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Dressmaker,3288,131.48,114.096380007,99.30527288772878,113.32562008987395,156.94644691083928,0.707103825137,183,The Dressmaker,http://www.movie-list.com/trailers/dressmaker,Drama,TBA 2015,http://imdb.com/title/tt2910904/,0.0941045041151,0.0367665079799,0.0,0.223051818534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Return-to-Sender,3217,134.134,140.78444935,134.42097499289824,140.63341765256615,158.37020844438672,0.290945548197,453,Return to Sender,http://www.movie-list.com/trailers/returntosender,Thriller,14-Aug-15,http://imdb.com/title/tt2948790/,0.289126142048,0.179063957115,0.00416946110729,0.767499211982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Worlds-End,4450,185.375,104.70857484,97.20328236922181,108.58893647435568,104.49831604784532,0.364413364413,429,The World's End,http://www.movie-list.com/trailers/worldsend,,23-Aug-13,http://imdb.com/title/tt1213663/,0.0841083290567,0.0682014182596,0.0,0.32429792941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Remaining,3436,143.268125,91.5283023552,83.66787649454358,94.43702234947067,97.24071887599722,0.18488538975,774,The Remaining,http://www.movie-list.com/trailers/remaining,"Horror, Thriller",5-Sep-14,http://imdb.com/title/tt2714380/,0.1015593712,0.0411577620738,0.0,0.208294347028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American-Ultra,4948,165.0649,106.861624419,101.69120234410215,108.89393624149552,110.04722337155947,0.412107602339,399,American Ultra,http://www.movie-list.com/trailers/americanultra,"Action, Comedy",21-Aug-15,http://imdb.com/title/tt3316948/,0.0913227453642,0.0684637022594,0.0,0.290808893824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
